carriers,nodes,techs,timesteps,capacity_factor
power,CSTR,on_wind_pp,2015-01-01 14:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 15:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 16:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 17:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 18:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 19:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 20:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 21:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 22:00:00,0.0
power,CSTR,on_wind_pp,2015-01-01 23:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 00:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 01:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 02:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 03:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 04:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 05:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 06:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 07:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 08:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 09:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 10:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 11:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 12:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 13:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 14:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 15:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 16:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 17:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 18:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 19:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 20:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 21:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 22:00:00,0.0
power,CSTR,on_wind_pp,2015-01-02 23:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 00:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 01:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 02:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 03:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 04:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 05:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 06:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 07:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 08:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 09:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 10:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 11:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 12:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 13:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 14:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 15:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 16:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 17:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 18:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 19:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 20:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 21:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 22:00:00,0.0
power,CSTR,on_wind_pp,2015-01-03 23:00:00,0.0
power,MTKR,GT_pp,2015-01-01 00:00:00,0.0
power,MTKR,GT_pp,2015-01-01 01:00:00,0.0
power,MTKR,GT_pp,2015-01-01 02:00:00,0.0
power,MTKR,GT_pp,2015-01-01 03:00:00,0.0
power,MTKR,GT_pp,2015-01-01 04:00:00,0.0
power,MTKR,GT_pp,2015-01-01 05:00:00,0.0
power,MTKR,GT_pp,2015-01-01 06:00:00,0.0
power,MTKR,GT_pp,2015-01-01 07:00:00,0.0
power,MTKR,GT_pp,2015-01-01 08:00:00,0.0
power,MTKR,GT_pp,2015-01-01 09:00:00,0.0
power,MTKR,GT_pp,2015-01-01 10:00:00,0.0
power,MTKR,GT_pp,2015-01-01 11:00:00,0.0
power,MTKR,GT_pp,2015-01-01 12:00:00,0.0
power,MTKR,GT_pp,2015-01-01 13:00:00,0.0
power,MTKR,GT_pp,2015-01-01 14:00:00,0.0
power,MTKR,GT_pp,2015-01-01 15:00:00,0.0
power,MTKR,GT_pp,2015-01-01 16:00:00,0.0
power,MTKR,GT_pp,2015-01-01 17:00:00,0.0
power,MTKR,GT_pp,2015-01-01 18:00:00,0.0
power,MTKR,GT_pp,2015-01-01 19:00:00,0.0
power,MTKR,GT_pp,2015-01-01 20:00:00,0.0
power,MTKR,GT_pp,2015-01-01 21:00:00,0.0
power,MTKR,GT_pp,2015-01-01 22:00:00,0.0
power,MTKR,GT_pp,2015-01-01 23:00:00,0.0
power,MTKR,GT_pp,2015-01-02 00:00:00,0.0
power,MTKR,GT_pp,2015-01-02 01:00:00,0.0
power,MTKR,GT_pp,2015-01-02 02:00:00,0.0
power,MTKR,GT_pp,2015-01-02 03:00:00,0.0
power,MTKR,GT_pp,2015-01-02 04:00:00,0.0
power,MTKR,GT_pp,2015-01-02 05:00:00,0.0
power,MTKR,GT_pp,2015-01-02 06:00:00,0.0
power,MTKR,GT_pp,2015-01-02 07:00:00,0.0
power,MTKR,GT_pp,2015-01-02 08:00:00,0.0
power,MTKR,GT_pp,2015-01-02 09:00:00,0.0
power,MTKR,GT_pp,2015-01-02 10:00:00,0.0
power,MTKR,GT_pp,2015-01-02 11:00:00,0.0
power,MTKR,GT_pp,2015-01-02 12:00:00,0.0
power,MTKR,GT_pp,2015-01-02 13:00:00,0.0
power,MTKR,GT_pp,2015-01-02 14:00:00,0.0
power,MTKR,GT_pp,2015-01-02 15:00:00,0.0
power,MTKR,GT_pp,2015-01-02 16:00:00,0.0
power,MTKR,GT_pp,2015-01-02 17:00:00,0.0
power,MTKR,GT_pp,2015-01-02 18:00:00,0.0
power,MTKR,GT_pp,2015-01-02 19:00:00,0.0
power,MTKR,GT_pp,2015-01-02 20:00:00,0.0
power,MTKR,GT_pp,2015-01-02 21:00:00,0.0
power,MTKR,GT_pp,2015-01-02 22:00:00,0.0
power,MTKR,GT_pp,2015-01-02 23:00:00,0.0
power,MTKR,GT_pp,2015-01-03 00:00:00,0.0
power,MTKR,GT_pp,2015-01-03 01:00:00,0.0
power,MTKR,GT_pp,2015-01-03 02:00:00,0.0
power,MTKR,GT_pp,2015-01-03 03:00:00,0.0
power,MTKR,GT_pp,2015-01-03 04:00:00,0.0
power,MTKR,GT_pp,2015-01-03 05:00:00,0.0
power,MTKR,GT_pp,2015-01-03 06:00:00,0.0
power,MTKR,GT_pp,2015-01-03 07:00:00,0.0
power,MTKR,GT_pp,2015-01-03 08:00:00,0.0
power,MTKR,GT_pp,2015-01-03 09:00:00,0.0
power,MTKR,GT_pp,2015-01-03 10:00:00,0.0
power,MTKR,GT_pp,2015-01-03 11:00:00,0.0
power,MTKR,GT_pp,2015-01-03 12:00:00,0.0
power,MTKR,GT_pp,2015-01-03 13:00:00,0.0
power,MTKR,GT_pp,2015-01-03 14:00:00,0.0
power,MTKR,GT_pp,2015-01-03 15:00:00,0.0
power,MTKR,GT_pp,2015-01-03 16:00:00,0.0
power,MTKR,GT_pp,2015-01-03 17:00:00,0.0
power,MTKR,GT_pp,2015-01-03 18:00:00,0.0
power,MTKR,GT_pp,2015-01-03 19:00:00,0.0
power,MTKR,GT_pp,2015-01-03 20:00:00,0.0
power,MTKR,GT_pp,2015-01-03 21:00:00,0.0
power,MTKR,GT_pp,2015-01-03 22:00:00,0.0
power,MTKR,GT_pp,2015-01-03 23:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 00:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 01:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 02:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 03:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 04:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 05:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 06:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 07:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 08:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 09:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 10:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 11:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 12:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 13:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 14:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 15:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 16:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 17:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 18:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 19:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 20:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 21:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 22:00:00,0.0
power,MTKR,HFO_pp,2015-01-01 23:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 00:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 01:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 02:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 03:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 04:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 05:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 06:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 07:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 08:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 09:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 10:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 11:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 12:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 13:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 14:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 15:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 16:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 17:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 18:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 19:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 20:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 21:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 22:00:00,0.0
power,MTKR,HFO_pp,2015-01-02 23:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 00:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 01:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 02:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 03:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 04:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 05:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 06:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 07:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 08:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 09:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 10:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 11:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 12:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 13:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 14:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 15:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 16:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 17:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 18:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 19:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 20:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 21:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 22:00:00,0.0
power,MTKR,HFO_pp,2015-01-03 23:00:00,0.0
power,MTKR,L_hydro_pp,2015-01-01 00:00:00,0.5006486486486487
power,MTKR,L_hydro_pp,2015-01-01 01:00:00,0.44113513513513514
power,MTKR,L_hydro_pp,2015-01-01 02:00:00,0.40864864864864864
power,MTKR,L_hydro_pp,2015-01-01 03:00:00,0.40324324324324323
power,MTKR,L_hydro_pp,2015-01-01 04:00:00,0.41405405405405404
power,MTKR,L_hydro_pp,2015-01-01 05:00:00,0.40324324324324323
power,MTKR,L_hydro_pp,2015-01-01 06:00:00,0.4897297297297297
power,MTKR,L_hydro_pp,2015-01-01 07:00:00,0.49794594594594593
power,MTKR,L_hydro_pp,2015-01-01 08:00:00,0.6547027027027027
power,MTKR,L_hydro_pp,2015-01-01 09:00:00,0.8655135135135135
power,MTKR,L_hydro_pp,2015-01-01 10:00:00,0.8871351351351351
power,MTKR,L_hydro_pp,2015-01-01 11:00:00,0.8674594594594595
power,MTKR,L_hydro_pp,2015-01-01 12:00:00,0.8296216216216217
power,MTKR,L_hydro_pp,2015-01-01 13:00:00,0.8250810810810811
power,MTKR,L_hydro_pp,2015-01-01 14:00:00,0.7548108108108108
power,MTKR,L_hydro_pp,2015-01-01 15:00:00,0.7115675675675676
power,MTKR,L_hydro_pp,2015-01-01 16:00:00,0.5494054054054054
power,MTKR,L_hydro_pp,2015-01-01 17:00:00,0.4247027027027027
power,MTKR,L_hydro_pp,2015-01-01 18:00:00,0.5432432432432432
power,MTKR,L_hydro_pp,2015-01-01 19:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-01 20:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-01 21:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-01 22:00:00,0.6632432432432432
power,MTKR,L_hydro_pp,2015-01-01 23:00:00,0.42508108108108106
power,MTKR,L_hydro_pp,2015-01-02 00:00:00,0.2965494985837199
power,MTKR,L_hydro_pp,2015-01-02 01:00:00,0.19431299728962342
power,MTKR,L_hydro_pp,2015-01-02 02:00:00,0.12396792876470124
power,MTKR,L_hydro_pp,2015-01-02 03:00:00,0.0
power,MTKR,L_hydro_pp,2015-01-02 04:00:00,0.0
power,MTKR,L_hydro_pp,2015-01-02 05:00:00,0.11860704390186698
power,MTKR,L_hydro_pp,2015-01-02 06:00:00,0.48758319862468313
power,MTKR,L_hydro_pp,2015-01-02 07:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 08:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 09:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 10:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 11:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 12:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 13:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 14:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 15:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 16:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 17:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 18:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 19:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 20:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 21:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 22:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-02 23:00:00,0.5816216216216217
power,MTKR,L_hydro_pp,2015-01-03 00:00:00,0.4134054054054054
power,MTKR,L_hydro_pp,2015-01-03 01:00:00,0.435027027027027
power,MTKR,L_hydro_pp,2015-01-03 02:00:00,0.4005432570771746
power,MTKR,L_hydro_pp,2015-01-03 03:00:00,0.39718918918918916
power,MTKR,L_hydro_pp,2015-01-03 04:00:00,0.39803149934350834
power,MTKR,L_hydro_pp,2015-01-03 05:00:00,0.4242162162162162
power,MTKR,L_hydro_pp,2015-01-03 06:00:00,0.40886486486486484
power,MTKR,L_hydro_pp,2015-01-03 07:00:00,0.8034594594594595
power,MTKR,L_hydro_pp,2015-01-03 08:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 09:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 10:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 11:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 12:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 13:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 14:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 15:00:00,0.8683243243243243
power,MTKR,L_hydro_pp,2015-01-03 16:00:00,0.8412972972972973
power,MTKR,L_hydro_pp,2015-01-03 17:00:00,0.8364324324324325
power,MTKR,L_hydro_pp,2015-01-03 18:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 19:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 20:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 21:00:00,1.0
power,MTKR,L_hydro_pp,2015-01-03 22:00:00,0.8807567567567568
power,MTKR,L_hydro_pp,2015-01-03 23:00:00,0.432
power,MTKR,S_hydro_pp,2015-01-01 00:00:00,0.929012172247191
power,MTKR,S_hydro_pp,2015-01-01 01:00:00,0.9287874531460675
power,MTKR,S_hydro_pp,2015-01-01 02:00:00,0.9292368913483147
power,MTKR,S_hydro_pp,2015-01-01 03:00:00,0.9291245317977529
power,MTKR,S_hydro_pp,2015-01-01 04:00:00,0.9294616104494382
power,MTKR,S_hydro_pp,2015-01-01 05:00:00,0.9293492508988764
power,MTKR,S_hydro_pp,2015-01-01 06:00:00,0.9280009362921349
power,MTKR,S_hydro_pp,2015-01-01 07:00:00,0.9278885767415731
power,MTKR,S_hydro_pp,2015-01-01 08:00:00,0.9277762171910113
power,MTKR,S_hydro_pp,2015-01-01 09:00:00,0.9277762171910113
power,MTKR,S_hydro_pp,2015-01-01 10:00:00,0.9277762171910113
power,MTKR,S_hydro_pp,2015-01-01 11:00:00,0.9273267789887641
power,MTKR,S_hydro_pp,2015-01-01 12:00:00,0.9322705992134832
power,MTKR,S_hydro_pp,2015-01-01 13:00:00,0.9322705992134832
power,MTKR,S_hydro_pp,2015-01-01 14:00:00,0.9322705992134832
power,MTKR,S_hydro_pp,2015-01-01 15:00:00,0.9321582396629214
power,MTKR,S_hydro_pp,2015-01-01 16:00:00,0.9320458801123596
power,MTKR,S_hydro_pp,2015-01-01 17:00:00,0.931821161011236
power,MTKR,S_hydro_pp,2015-01-01 18:00:00,0.931821161011236
power,MTKR,S_hydro_pp,2015-01-01 19:00:00,0.9286750935955057
power,MTKR,S_hydro_pp,2015-01-01 20:00:00,0.9288998126966292
power,MTKR,S_hydro_pp,2015-01-01 21:00:00,0.9288998126966292
power,MTKR,S_hydro_pp,2015-01-01 22:00:00,0.9288998126966292
power,MTKR,S_hydro_pp,2015-01-01 23:00:00,0.9288998126966292
power,MTKR,S_hydro_pp,2015-01-02 00:00:00,0.8968539325842697
power,MTKR,S_hydro_pp,2015-01-02 01:00:00,0.8968539325842697
power,MTKR,S_hydro_pp,2015-01-02 02:00:00,0.8969662921348315
power,MTKR,S_hydro_pp,2015-01-02 03:00:00,0.8967415730337078
power,MTKR,S_hydro_pp,2015-01-02 04:00:00,0.8966292134831461
power,MTKR,S_hydro_pp,2015-01-02 05:00:00,0.8966292134831461
power,MTKR,S_hydro_pp,2015-01-02 06:00:00,0.897191011235955
power,MTKR,S_hydro_pp,2015-01-02 07:00:00,0.8982022471910113
power,MTKR,S_hydro_pp,2015-01-02 08:00:00,0.898314606741573
power,MTKR,S_hydro_pp,2015-01-02 09:00:00,0.8984269662921348
power,MTKR,S_hydro_pp,2015-01-02 10:00:00,0.8984269662921348
power,MTKR,S_hydro_pp,2015-01-02 11:00:00,0.8984269662921348
power,MTKR,S_hydro_pp,2015-01-02 12:00:00,0.8964044943820225
power,MTKR,S_hydro_pp,2015-01-02 13:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-02 14:00:00,0.8959550561797753
power,MTKR,S_hydro_pp,2015-01-02 15:00:00,0.8959550561797753
power,MTKR,S_hydro_pp,2015-01-02 16:00:00,0.8957303370786517
power,MTKR,S_hydro_pp,2015-01-02 17:00:00,0.8957303370786517
power,MTKR,S_hydro_pp,2015-01-02 18:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-02 19:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-02 20:00:00,0.8960674157303371
power,MTKR,S_hydro_pp,2015-01-02 21:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-02 22:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-02 23:00:00,0.8961797752808989
power,MTKR,S_hydro_pp,2015-01-03 00:00:00,0.8975327715730338
power,MTKR,S_hydro_pp,2015-01-03 01:00:00,0.8975327715730338
power,MTKR,S_hydro_pp,2015-01-03 02:00:00,0.8975327715730338
power,MTKR,S_hydro_pp,2015-01-03 03:00:00,0.8976451311235956
power,MTKR,S_hydro_pp,2015-01-03 04:00:00,0.8976451311235956
power,MTKR,S_hydro_pp,2015-01-03 05:00:00,0.8977574906741573
power,MTKR,S_hydro_pp,2015-01-03 06:00:00,0.8982069288764045
power,MTKR,S_hydro_pp,2015-01-03 07:00:00,0.897982209775281
power,MTKR,S_hydro_pp,2015-01-03 08:00:00,0.8978698502247191
power,MTKR,S_hydro_pp,2015-01-03 09:00:00,0.8978698502247191
power,MTKR,S_hydro_pp,2015-01-03 10:00:00,0.8978698502247191
power,MTKR,S_hydro_pp,2015-01-03 11:00:00,0.8969709738202247
power,MTKR,S_hydro_pp,2015-01-03 12:00:00,0.8970833333707866
power,MTKR,S_hydro_pp,2015-01-03 13:00:00,0.8971956929213484
power,MTKR,S_hydro_pp,2015-01-03 14:00:00,0.8971956929213484
power,MTKR,S_hydro_pp,2015-01-03 15:00:00,0.8970833333707866
power,MTKR,S_hydro_pp,2015-01-03 16:00:00,0.8969709738202247
power,MTKR,S_hydro_pp,2015-01-03 17:00:00,0.8971956929213484
power,MTKR,S_hydro_pp,2015-01-03 18:00:00,0.8980945693258428
power,MTKR,S_hydro_pp,2015-01-03 19:00:00,0.8980945693258428
power,MTKR,S_hydro_pp,2015-01-03 20:00:00,0.8982069288764045
power,MTKR,S_hydro_pp,2015-01-03 21:00:00,0.897982209775281
power,MTKR,S_hydro_pp,2015-01-03 22:00:00,0.8977574906741573
power,MTKR,S_hydro_pp,2015-01-03 23:00:00,0.8976451311235956
power,MTKR,bio_pp,2015-01-01 00:00:00,0.0
power,MTKR,bio_pp,2015-01-01 01:00:00,0.0
power,MTKR,bio_pp,2015-01-01 02:00:00,0.0
power,MTKR,bio_pp,2015-01-01 03:00:00,0.0
power,MTKR,bio_pp,2015-01-01 04:00:00,0.0
power,MTKR,bio_pp,2015-01-01 05:00:00,0.0
power,MTKR,bio_pp,2015-01-01 06:00:00,0.0
power,MTKR,bio_pp,2015-01-01 07:00:00,0.0
power,MTKR,bio_pp,2015-01-01 08:00:00,0.0
power,MTKR,bio_pp,2015-01-01 09:00:00,0.0
power,MTKR,bio_pp,2015-01-01 10:00:00,0.0
power,MTKR,bio_pp,2015-01-01 11:00:00,0.0
power,MTKR,bio_pp,2015-01-01 12:00:00,0.0
power,MTKR,bio_pp,2015-01-01 13:00:00,0.0
power,MTKR,bio_pp,2015-01-01 14:00:00,0.0
power,MTKR,bio_pp,2015-01-01 15:00:00,0.0
power,MTKR,bio_pp,2015-01-01 16:00:00,0.0
power,MTKR,bio_pp,2015-01-01 17:00:00,0.0
power,MTKR,bio_pp,2015-01-01 18:00:00,0.0
power,MTKR,bio_pp,2015-01-01 19:00:00,0.0
power,MTKR,bio_pp,2015-01-01 20:00:00,0.0
power,MTKR,bio_pp,2015-01-01 21:00:00,0.0
power,MTKR,bio_pp,2015-01-01 22:00:00,0.0
power,MTKR,bio_pp,2015-01-01 23:00:00,0.0
power,MTKR,bio_pp,2015-01-02 00:00:00,0.0
power,MTKR,bio_pp,2015-01-02 01:00:00,0.0
power,MTKR,bio_pp,2015-01-02 02:00:00,0.0
power,MTKR,bio_pp,2015-01-02 03:00:00,0.0
power,MTKR,bio_pp,2015-01-02 04:00:00,0.0
power,MTKR,bio_pp,2015-01-02 05:00:00,0.0
power,MTKR,bio_pp,2015-01-02 06:00:00,0.0
power,MTKR,bio_pp,2015-01-02 07:00:00,0.0
power,MTKR,bio_pp,2015-01-02 08:00:00,0.0
power,MTKR,bio_pp,2015-01-02 09:00:00,0.0
power,MTKR,bio_pp,2015-01-02 10:00:00,0.0
power,MTKR,bio_pp,2015-01-02 11:00:00,0.0
power,MTKR,bio_pp,2015-01-02 12:00:00,0.0
power,MTKR,bio_pp,2015-01-02 13:00:00,0.0
power,MTKR,bio_pp,2015-01-02 14:00:00,0.0
power,MTKR,bio_pp,2015-01-02 15:00:00,0.0
power,MTKR,bio_pp,2015-01-02 16:00:00,0.0
power,MTKR,bio_pp,2015-01-02 17:00:00,0.0
power,MTKR,bio_pp,2015-01-02 18:00:00,0.0
power,MTKR,bio_pp,2015-01-02 19:00:00,0.0
power,MTKR,bio_pp,2015-01-02 20:00:00,0.0
power,MTKR,bio_pp,2015-01-02 21:00:00,0.0
power,MTKR,bio_pp,2015-01-02 22:00:00,0.0
power,MTKR,bio_pp,2015-01-02 23:00:00,0.0
power,MTKR,bio_pp,2015-01-03 00:00:00,0.0
power,MTKR,bio_pp,2015-01-03 01:00:00,0.0
power,MTKR,bio_pp,2015-01-03 02:00:00,0.0
power,MTKR,bio_pp,2015-01-03 03:00:00,0.0
power,MTKR,bio_pp,2015-01-03 04:00:00,0.0
power,MTKR,bio_pp,2015-01-03 05:00:00,0.0
power,MTKR,bio_pp,2015-01-03 06:00:00,0.0
power,MTKR,bio_pp,2015-01-03 07:00:00,0.0
power,MTKR,bio_pp,2015-01-03 08:00:00,0.0
power,MTKR,bio_pp,2015-01-03 09:00:00,0.0
power,MTKR,bio_pp,2015-01-03 10:00:00,0.0
power,MTKR,bio_pp,2015-01-03 11:00:00,0.0
power,MTKR,bio_pp,2015-01-03 12:00:00,0.0
power,MTKR,bio_pp,2015-01-03 13:00:00,0.0
power,MTKR,bio_pp,2015-01-03 14:00:00,0.0
power,MTKR,bio_pp,2015-01-03 15:00:00,0.0
power,MTKR,bio_pp,2015-01-03 16:00:00,0.0
power,MTKR,bio_pp,2015-01-03 17:00:00,0.0
power,MTKR,bio_pp,2015-01-03 18:00:00,0.0
power,MTKR,bio_pp,2015-01-03 19:00:00,0.0
power,MTKR,bio_pp,2015-01-03 20:00:00,0.0
power,MTKR,bio_pp,2015-01-03 21:00:00,0.0
power,MTKR,bio_pp,2015-01-03 22:00:00,0.0
power,MTKR,bio_pp,2015-01-03 23:00:00,0.0
power,MTKR,demand_power,2015-01-01 00:00:00,0.0
power,MTKR,demand_power,2015-01-01 01:00:00,0.0
power,MTKR,demand_power,2015-01-01 02:00:00,0.0
power,MTKR,demand_power,2015-01-01 03:00:00,0.0
power,MTKR,demand_power,2015-01-01 04:00:00,0.0
power,MTKR,demand_power,2015-01-01 05:00:00,0.0
power,MTKR,demand_power,2015-01-01 06:00:00,0.0
power,MTKR,demand_power,2015-01-01 07:00:00,0.0
power,MTKR,demand_power,2015-01-01 08:00:00,0.0
